Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Dr. Felipe Villa Bernardino,20.58767535785461,-100.41087873639526,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Farmacia Guadalajara,20.58394495329597,-100.40164359368423,Pharmacy
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Psiquiatría Del Hgr1 Imss Qro,20.580479,-100.40512,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Consultorios San Francisco,20.58030357342267,-100.41644329556279,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Clinica Las Campanas,20.588920048596567,-100.41127764566554,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,CESAM Centro de salud mental,20.57908181184509,-100.40482388289415,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Fisiolife Querétaro,20.581118955479706,-100.41709049366787,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,A&K Medical,20.5835563834186,-100.40356210060038,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Pediatria Neonatologia,20.580196,-100.416827,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Consultorio Médico 58,20.580566280308936,-100.41724712988238,Doctor's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Endocenter Clinica Dental,20.588975536789476,-100.4113107919693,Dentist's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Urgencias IMSS HGR#1,20.582969383811566,-100.40530103881085,Emergency Room
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Vida Care Diagnostico,20.58397303335068,-100.40448916448257,Emergency Room
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Urgencias Del Hospital Angeles De Qro,20.58110825359963,-100.41639921295729,Emergency Room
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Laboratorio LABSA,20.580898881732622,-100.40900942232852,Medical Lab
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Köh Depósito Dental,20.581689,-100.410087,Dentist's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,"Clinica Odontológica, UAQ",20.57985717957562,-100.41123525253468,Dentist's Office
"Eucaliptos III, La Capilla, Colibrí, La Reja, Eucaliptos I, Eucaliptos II",20.5826667594356,-100.410420432761,Laboratorio del HGR1 del IMSS,20.581456609363098,-100.40607452047716,Medical Lab
Los Virreyes,20.578698746566,-100.406145897771,Hospital H+ Querétaro,20.584419260564264,-100.39994724459063,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Farmacias del Ahorro,20.582515333751513,-100.40757667887759,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,Farmacias Especializadas,20.58297950576052,-100.40633844443897,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,Hospital General Querétaro,20.579968025440067,-100.40546560882501,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Urgencias HGQ,20.579870063684183,-100.40567406460552,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Capacits,20.578663,-100.405487,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Centro Estatal de la Transfusión Sanguínea,20.58007393475267,-100.40564663618595,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Medicina Física Y Rehabilitación Dr Tonatiuh,20.579151288153607,-100.40808572566732,Medical Center
Los Virreyes,20.578698746566,-100.406145897771,Jefatura De Medicina Interna HGR 1 IMSS,20.580989047151572,-100.40597029206617,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Hospital General Regional #1 IMSS,20.582246374273826,-100.4057673212942,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Direccion Del Imss HGZ1,20.58146222431911,-100.40584653472523,Hospital
Los Virreyes,20.578698746566,-100.406145897771,IMSS,20.58151733317908,-100.40510355518852,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Hospital General Regional 1,20.581870990276457,-100.40553692259068,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Unidad Médica La Capilla,20.58071613309125,-100.40909896325776,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Sala De La Salud (Espera) Del Hgr1 Del Imss,20.58217712122349,-100.40525399929473,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Instituto Mexicano del Seguro Social,20.583011285445927,-100.40527361050422,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Farmacias del Ahorro,20.580523001516084,-100.40964837974882,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,Farmacia Del Ahorro Col Ensueño,20.579588541334488,-100.41544419533028,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,INNÉOV,20.58357,-100.407848,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,St. Joseph,20.58334371165746,-100.40939233805308,Medical Center
Los Virreyes,20.578698746566,-100.406145897771,Psiquiatría Del Hgr1 Imss Qro,20.580479,-100.40512,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Clinica 13 Imss,20.58079148958035,-100.40576243690766,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Clinica Dermatologica De Queretaro,20.579596,-100.408386,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Traumatología Y Ortopedia Del HGR1 Del Imss,20.581873,-100.406207,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Laboratorio Medico Polanco,20.581766340250937,-100.39777843407694,Medical Center
Los Virreyes,20.578698746566,-100.406145897771,Unidad Médica de Atención Ambulatoria IMSS,20.571986065173085,-100.40001933138967,Medical Center
Los Virreyes,20.578698746566,-100.406145897771,Hospital Tec 100 Torre 3,20.584102,-100.4005,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Farmacia Guadalajara,20.58394495329597,-100.40164359368423,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,Medica Tec100,20.584220599564258,-100.39993768292331,Hospital
Los Virreyes,20.578698746566,-100.406145897771,Humanitá,20.570302387320435,-100.40842243435266,Medical Center
Los Virreyes,20.578698746566,-100.406145897771,Farmacias Similares,20.570132340887167,-100.40833466077655,Pharmacy
Los Virreyes,20.578698746566,-100.406145897771,clina 13 UMF (Unidad de Medicina Familiar #13 IMSS),20.58367281092006,-100.40783545017942,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,A&K Medical,20.5835563834186,-100.40356210060038,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Tec100 Torre 2,20.584145347462638,-100.40038046658013,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Instituto de Corazon de Queretaro,20.58448050878063,-100.40012127829642,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Nutrición,20.584412,-100.413536,Doctor's Office
Los Virreyes,20.578698746566,-100.406145897771,Urgencias IMSS HGR#1,20.582969383811566,-100.40530103881085,Emergency Room
Los Virreyes,20.578698746566,-100.406145897771,Urgencias Hospital Médica Tec 100,20.584156029578157,-100.40047378476528,Emergency Room
Los Virreyes,20.578698746566,-100.406145897771,Orthodontic Centers Of America,20.577595,-100.405443,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,Laboratorio del HGR1 del IMSS,20.581456609363098,-100.40607452047716,Medical Lab
Los Virreyes,20.578698746566,-100.406145897771,Laboratorio LABSA,20.580898881732622,-100.40900942232852,Medical Lab
Los Virreyes,20.578698746566,-100.406145897771,Köh Depósito Dental,20.581689,-100.410087,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,Odontologia Creativa,20.57627035365944,-100.41052353970755,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,"Clinica Odontológica, UAQ",20.57985717957562,-100.41123525253468,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,happy Teeth,20.5737711109409,-100.40472504611587,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,"ORTOQRO, Consultorio de Ortodoncia",20.58257263581219,-100.40137052536011,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,Laboratorio H+,20.58414913445513,-100.39993171803381,Medical Lab
Los Virreyes,20.578698746566,-100.406145897771,Dental Rendón,20.570399447602153,-100.40837306170565,Dentist's Office
Los Virreyes,20.578698746566,-100.406145897771,consulta de especialidades imss,20.5806471708336,-100.4051693830148,Eye Doctor
Prados de La Capilla,20.578725836923603,-100.41236664252001,Farmacia Del Ahorro Col Ensueño,20.579588541334488,-100.41544419533028,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Farmacias del Ahorro,20.582515333751513,-100.40757667887759,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Farmacia Guadalajara,20.58352077095317,-100.41574998892388,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Farmacias Especializadas,20.58297950576052,-100.40633844443897,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Hospital Ángeles,20.58088164628332,-100.41642551666378,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Unidad Médica La Capilla,20.58071613309125,-100.40909896325776,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Farmacias del Ahorro,20.580523001516084,-100.40964837974882,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Quirodent,20.580958030682417,-100.4088064447479,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Medicina Física Y Rehabilitación Dr Tonatiuh,20.579151288153607,-100.40808572566732,Medical Center
Prados de La Capilla,20.578725836923603,-100.41236664252001,Centro Reumatologico de Queretaro AC,20.580801,-100.417449,Medical Center
Prados de La Capilla,20.578725836923603,-100.41236664252001,St. Joseph,20.58334371165746,-100.40939233805308,Medical Center
Prados de La Capilla,20.578725836923603,-100.41236664252001,Hospital General Querétaro,20.579968025440067,-100.40546560882501,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Hospital General Regional #1 IMSS,20.582246374273826,-100.4057673212942,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Urgencias HGQ,20.579870063684183,-100.40567406460552,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Jefatura De Medicina Interna HGR 1 IMSS,20.580989047151572,-100.40597029206617,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,INNÉOV,20.58357,-100.407848,Pharmacy
Prados de La Capilla,20.578725836923603,-100.41236664252001,Centro Estatal de la Transfusión Sanguínea,20.58007393475267,-100.40564663618595,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Capacits,20.578663,-100.405487,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Direccion Del Imss HGZ1,20.58146222431911,-100.40584653472523,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Centro estatal de salud mental,20.579066327724046,-100.40477608634068,Medical Center
Prados de La Capilla,20.578725836923603,-100.41236664252001,Hospital General Regional 1,20.581870990276457,-100.40553692259068,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,IMSS,20.58151733317908,-100.40510355518852,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Sala De La Salud (Espera) Del Hgr1 Del Imss,20.58217712122349,-100.40525399929473,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Area de Hospital Y Cirugias Del IMSS,20.582263444398336,-100.40490058635868,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Clinica Dermatologica De Queretaro,20.579596,-100.408386,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Instituto Mexicano del Seguro Social,20.583011285445927,-100.40527361050422,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Consultorios San Francisco,20.58030357342267,-100.41644329556279,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Pediatria Neonatologia,20.580196,-100.416827,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Unidad De Investigación Epidemiológica Y En Servicios De Salud,20.582645663256613,-100.40426402606194,Hospital
Prados de La Capilla,20.578725836923603,-100.41236664252001,Cederborg Medicina Estetica,20.58212816786799,-100.41573918263454,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Consultorio Médico 58,20.580566280308936,-100.41724712988238,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Fisiolife Querétaro,20.581118955479706,-100.41709049366787,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Nutrición,20.584412,-100.413536,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Clinica 13 Imss,20.58079148958035,-100.40576243690766,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,clina 13 UMF (Unidad de Medicina Familiar #13 IMSS),20.58367281092006,-100.40783545017942,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,RR Capilar,20.585184047486464,-100.41354775428772,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Traumatología Y Ortopedia Del HGR1 Del Imss,20.581873,-100.406207,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Psiquiatría Del Hgr1 Imss Qro,20.580479,-100.40512,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,CESAM Centro de salud mental,20.57908181184509,-100.40482388289415,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Clinica UVM,20.585985879162052,-100.41284413826197,Doctor's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Urgencias Del Hospital Angeles De Qro,20.58110825359963,-100.41639921295729,Emergency Room
Prados de La Capilla,20.578725836923603,-100.41236664252001,Urgencias IMSS HGR#1,20.582969383811566,-100.40530103881085,Emergency Room
Prados de La Capilla,20.578725836923603,-100.41236664252001,"Clinica Odontológica, UAQ",20.57985717957562,-100.41123525253468,Dentist's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Laboratorio LABSA,20.580898881732622,-100.40900942232852,Medical Lab
Prados de La Capilla,20.578725836923603,-100.41236664252001,Odontologia Creativa,20.57627035365944,-100.41052353970755,Dentist's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Köh Depósito Dental,20.581689,-100.410087,Dentist's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,Laboratorio Del Hospital Angeles De Queretaro,20.5810099636499,-100.41649248068217,Medical Lab
Prados de La Capilla,20.578725836923603,-100.41236664252001,Laboratorio del HGR1 del IMSS,20.581456609363098,-100.40607452047716,Medical Lab
Prados de La Capilla,20.578725836923603,-100.41236664252001,Orthodontic Centers Of America,20.577595,-100.405443,Dentist's Office
Prados de La Capilla,20.578725836923603,-100.41236664252001,happy Teeth,20.5737711109409,-100.40472504611587,Dentist's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Biopeq,20.580665,-100.423825,Pharmacy
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Farmacia Guadalajara,20.58352077095317,-100.41574998892388,Pharmacy
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Centro Reumatologico de Queretaro AC,20.580801,-100.417449,Medical Center
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Hospital Ángeles,20.58088164628332,-100.41642551666378,Hospital
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Fisiolife Querétaro,20.581118955479706,-100.41709049366787,Doctor's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Consultorio Médico 58,20.580566280308936,-100.41724712988238,Doctor's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Pediatria Neonatologia,20.580196,-100.416827,Doctor's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Consultorios San Francisco,20.58030357342267,-100.41644329556279,Doctor's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Cederborg Medicina Estetica,20.58212816786799,-100.41573918263454,Doctor's Office
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Urgencias Del Hospital Angeles De Qro,20.58110825359963,-100.41639921295729,Emergency Room
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Laboratorio Del Hospital Angeles De Queretaro,20.5810099636499,-100.41649248068217,Medical Lab
"Residencial Parque La Gloria, Residencial Villa Jardín, Residencial laToscana, Hacienda Galindo, Frida Kahlo, Provincia Santa Elena, Demetrio Vallejo, Villas de San Antonio, Residencial Frondoso, La Carambada, Rinconada La Capilla, Modelo, Ejido Modelo, Galindas Residencial, Residencial Gema, Carolina",20.5834081742582,-100.424819041312,Clínica de Rehabilitación y Fisioterapia,20.580514,-100.416436,Rehab Center
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Farmacia Del Ahorro Col Ensueño,20.579588541334488,-100.41544419533028,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Farmacia Guadalajara,20.58352077095317,-100.41574998892388,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Hospital Ángeles,20.58088164628332,-100.41642551666378,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Farmacias del Ahorro,20.582515333751513,-100.40757667887759,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Farmacias Especializadas,20.58297950576052,-100.40633844443897,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Clinica de Posgrado en Endodoncia UAQ,20.579863890415403,-100.41122782096753,Medical Center
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Centro Reumatologico de Queretaro AC,20.580801,-100.417449,Medical Center
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,St. Joseph,20.58334371165746,-100.40939233805308,Medical Center
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Unidad Médica La Capilla,20.58071613309125,-100.40909896325776,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Quirodent,20.580958030682417,-100.4088064447479,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Farmacias del Ahorro,20.580523001516084,-100.40964837974882,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,INNÉOV,20.58357,-100.407848,Pharmacy
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Cederborg Medicina Estetica,20.58212816786799,-100.41573918263454,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Medicina Física Y Rehabilitación Dr Tonatiuh,20.579151288153607,-100.40808572566732,Medical Center
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Nutrición,20.584412,-100.413536,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Hospital General Regional #1 IMSS,20.582246374273826,-100.4057673212942,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Hospital General Querétaro,20.579968025440067,-100.40546560882501,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Consultorios San Francisco,20.58030357342267,-100.41644329556279,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Fisiolife Querétaro,20.581118955479706,-100.41709049366787,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,RR Capilar,20.585184047486464,-100.41354775428772,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Pediatria Neonatologia,20.580196,-100.416827,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Jefatura De Medicina Interna HGR 1 IMSS,20.580989047151572,-100.40597029206617,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Direccion Del Imss HGZ1,20.58146222431911,-100.40584653472523,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Consultorio Médico 58,20.580566280308936,-100.41724712988238,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Hospital General Regional 1,20.581870990276457,-100.40553692259068,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Centro Estatal de la Transfusión Sanguínea,20.58007393475267,-100.40564663618595,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Urgencias HGQ,20.579870063684183,-100.40567406460552,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Sala De La Salud (Espera) Del Hgr1 Del Imss,20.58217712122349,-100.40525399929473,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Instituto Mexicano del Seguro Social,20.583011285445927,-100.40527361050422,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Clinica UVM,20.585985879162052,-100.41284413826197,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,IMSS,20.58151733317908,-100.40510355518852,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Area de Hospital Y Cirugias Del IMSS,20.582263444398336,-100.40490058635868,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Capacits,20.578663,-100.405487,Hospital
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Clinica Dermatologica De Queretaro,20.579596,-100.408386,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,clina 13 UMF (Unidad de Medicina Familiar #13 IMSS),20.58367281092006,-100.40783545017942,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Dr. Felipe Villa Bernardino,20.58767535785461,-100.41087873639526,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Traumatología Y Ortopedia Del HGR1 Del Imss,20.581873,-100.406207,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Clinica Las Campanas,20.588920048596567,-100.41127764566554,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Ópticas Devlyn,20.575760990747394,-100.40913559781052,Doctor's Office
